config_id,config_name,dimension,pair_idx,pair_type,pair_label,status,dice_sym,folding_pct,min_j,runtime_s,ants_dice,diff_vs_ants,denoised
opt_cfl_015,SyN + CFL Step 0.15 (Conservative),Optimizer & Step,40,inter,Pair 40 (inter),SUCCESS,0.6124083780390626,0.007837529610666718,,55.72706699371338,0.5810315774686858,3.137680057037673,False
opt_cfl_025,SyN + CFL Step 0.25 (Standard),Optimizer & Step,40,inter,Pair 40 (inter),SUCCESS,0.6180536564774073,0.03326951344936076,,59.05050277709961,0.5810315774686858,3.7022079008721454,False
opt_cfl_035,SyN + CFL Step 0.35 (Aggressive),Optimizer & Step,40,inter,Pair 40 (inter),SUCCESS,0.6200348317580272,0.05734192582497996,,60.44071078300476,0.5810315774686858,3.900325428934137,False
opt_regadam,SyN + RegAdam Quotient Optimizer,Optimizer & Step,40,inter,Pair 40 (inter),SUCCESS,0.6369024747659734,0.4230666493921116,,123.40487599372864,0.5810315774686858,5.587089729728756,False
denoise_sobolev,Sobolev SyN + Denoised,Preprocessing (Denoise),40,inter,Pair 40 (inter),SUCCESS,0.624185865649816,0.0037584565271861687,,60.772743225097656,0.5810315774686858,4.315428818113021,True
denoise_tvf,TVF + Denoised,Preprocessing (Denoise),40,inter,Pair 40 (inter),SUCCESS,0.6273338877539787,0.0006264094211976949,,310.352028131485,0.5810315774686858,4.630231028529286,True
denoise_gaussian,Gaussian SyN + Denoised,Preprocessing (Denoise),40,inter,Pair 40 (inter),SUCCESS,0.6149376231316207,0.011414571675157996,,60.00333905220032,0.5810315774686858,3.390604566293487,True
denoise_greedy_regadam,Greedy RegAdam + Denoised,Preprocessing (Denoise),40,inter,Pair 40 (inter),SUCCESS,0.5938352575531337,0.0,,16.562198162078857,0.5810315774686858,1.2803680084447877,True
model_tvf,TVF (Time-Varying Field + DSTI-1),Model Architecture,44,inter,Pair 44 (inter),SUCCESS,0.6095081960047386,0.00249555190979042,,314.75713992118835,0.5876241026607337,2.1884093344004873,False
model_sobolev,Sobolev SyN (Eulerian FFT),Model Architecture,44,inter,Pair 44 (inter),SUCCESS,0.6111539902459964,0.009797351942140167,,55.17395210266113,0.5876241026607337,2.3529887585262643,False
model_gaussian,Gaussian SyN (Eulerian),Model Architecture,44,inter,Pair 44 (inter),SUCCESS,0.5989708140798204,0.034568015343022854,,56.81002688407898,0.5876241026607337,1.134671141908672,False
model_greedy_regadam,Greedy RegAdam,Model Architecture,44,inter,Pair 44 (inter),SUCCESS,0.5740399663902933,0.0,,14.422436952590942,0.5876241026607337,-1.3584136270440417,False
model_greedy_adam,Greedy Adam,Model Architecture,44,inter,Pair 44 (inter),SUCCESS,0.5732727104187767,9.242784851075629e-05,,12.752254009246826,0.5876241026607337,-1.4351392241957028,False
metric_box_lncc,SyN + BoxLNCC (Squared CC),Similarity Metric,44,inter,Pair 44 (inter),SUCCESS,0.5915948088269675,0.024863091249393444,,57.76912999153137,0.5876241026607337,0.39707061662337395,False
metric_cc2,SyN + CC2 (Pseudo-Gradient Squared LNCC),Similarity Metric,44,inter,Pair 44 (inter),SUCCESS,0.59883044877683,0.03364373685791529,,56.25438475608826,0.5876241026607337,1.1206346116096277,False
